Date,TRDPRC_1
2016-01-01,0.0020563770794823633
2016-01-02,-0.013604187322742045
2016-01-03,0.016012529512143825
2016-01-04,-0.0051766979569298766
2016-01-05,-0.0035384722125857415
2016-01-06,0.05618994569001523
2016-01-07,-0.0038016129386687636
2016-01-08,-0.008977809149865457
2016-01-09,-0.008858815411667775
2016-01-10,0.004446540456780834
2016-01-11,-0.004426856261318557
2016-01-12,-0.03391048530171359
2016-01-13,-0.0003951742253422985
2016-01-14,-0.11785498348914003
2016-01-15,0.006695840143406961
2016-01-16,0.009976956111867663
2016-01-17,-0.006378179366848924
2016-01-18,-0.0113769798815333
2016-01-19,0.07527648005912324
2016-01-20,-0.0006136625837649401
2016-01-21,-0.06973031389693962
2016-01-22,0.02943894389438939
2016-01-23,0.029392151833803615
2016-01-24,-0.024093083516045444
2016-01-25,0.0033189512114171205
2016-01-26,0.0025445940100257136
2016-01-27,-0.030533769892636897
2016-01-28,-0.01916431039899469
2016-01-29,0.007714072175955655
2016-01-30,0.001456837867189309
2016-01-31,-0.016768937790943683
2016-02-01,0.007101737773712813
2016-02-02,-0.0173620385704365
2016-02-03,0.05355007067522011
2016-02-04,-0.003328345115847009
2016-02-05,-0.02661213078257274
2016-02-06,0.003670115156511722
2016-02-07,-0.008373300829380703
2016-02-08,0.002057558186142172
2016-02-09,0.017253333333333343
2016-02-10,-0.009804178572364819
2016-02-11,0.01583141397294363
2016-02-12,0.0163144041072687
2016-02-13,0.03687463138190106
2016-02-14,-0.013033263262025585
2016-02-15,0.018342187030169432
2016-02-16,0.031446850393700876
2016-02-17,0.0044849468008969495
2016-02-18,-0.004084928513751085
2016-02-19,0.04492774359708118
2016-02-20,-0.00011410835729608326
2016-02-21,-0.0039942482824731895
2016-02-22,-0.03762775562583076
2016-02-23,0.008881798266501706
2016-02-24,-0.0018173664707686887
2016-02-25,0.007992055235032547
2016-02-26,0.012033779028852942
2016-02-27,0.0004635746239249894
2016-02-28,0.007877116975187004
2016-02-29,-0.003976737236512373
2016-03-01,-0.01696284329563813
2016-03-02,-0.01331142152834841
2016-03-03,-0.018749405158465793
2016-03-04,-0.02419980601357896
2016-03-05,0.01585408279906564
2016-03-06,0.010396281800391316
2016-03-07,-0.001936811524028581
2016-03-08,-0.0020861127956337544
2016-03-09,0.009334208415372247
2016-03-10,0.01037978951424523
2016-03-11,-0.02233398484053961
2016-03-12,0.00719213984445477
2016-03-13,0.002372192099147963
2016-03-14,0.002752958222651536
2016-03-15,0.001685772083614312
2016-03-16,0.00521709861999331
2016-03-17,-0.025758771615125298
2016-03-18,-0.0019148622772130475
2016-03-19,0.012175324675324672
2016-03-20,-0.0007290223809871543
2016-03-21,0.012110600423141493
2016-03-22,0.004108700353204098
2016-03-23,-0.006843742522134377
2016-03-24,0.0005059753276792645
2016-03-25,0.0036363636363636598
2016-03-26,0.020059506670505822
2016-03-27,-0.007621377493413628
2016-03-28,-0.018986441642173113
2016-03-29,-0.002633677241645982
2016-03-30,0.008212607199961308
2016-03-31,-0.0011533748227887664
2016-04-01,0.008034833650075734
2016-04-02,-0.0012170966279263506
2016-04-03,0.0009079613877471804
2016-04-04,0.005800907137741618
2016-04-05,-0.0007120309496119193
2016-04-06,-0.0009025485119824594
2016-04-07,-0.00893854748603351
2016-04-08,0.0020389071457698194
2016-04-09,0.007636328816967408
2016-04-10,0.0017580120210012318
2016-04-11,0.007351720539758411
2016-04-12,-0.004637803988040479
2016-04-13,0.0035477767265845728
2016-04-14,0.01166627386283281
2016-04-15,-0.00037274315666868674
2016-04-16,-0.006898319699829791
2016-04-17,0.0021120315396709888
2016-04-18,0.0094372760695971
2016-04-19,0.02762956432979169
2016-04-20,0.013409485969704482
2016-04-21,-0.00855405315096569
2016-04-22,0.00793133664367418
2016-04-23,0.018814088274632157
2016-04-24,0.01831349553649564
2016-04-25,0.0024494531703229683
2016-04-26,-0.032751044904083204
2016-04-27,-0.010680967048551815
2016-04-28,0.018971889349311377
2016-04-29,-0.008638881561593315
2016-04-30,0.00523293199405761
2016-05-01,-0.017514061983015305
2016-05-02,0.010080599896724163
2016-05-03,-0.010602356079128628
2016-05-04,0.00673960416058228
2016-05-05,0.023899314930935223
2016-05-06,0.001678144887106603
2016-05-07,-0.003633515371728291
2016-05-08,0.004345547451631182
2016-05-09,-0.01876372491466094
2016-05-10,0.002548194105916224
2016-05-11,-0.00048624157365451115
2016-05-12,0.008601817659155797
2016-05-13,0.0009208103130755596
2016-05-14,0.005191220922591722
2016-05-15,-0.010546730295700746
2016-05-16,0.00013213821657465097
2016-05-17,0.0019818113755971645
2016-05-18,-0.025185152627299257
2016-05-19,-0.0027729557905178392
2016-05-20,0.0029389157661527943
2016-05-21,-0.006581913263005945
2016-05-22,0.007306226175349373
2016-05-23,0.004550164436635473
2016-05-24,0.008991837832989624
2016-05-25,0.007467164477631849
2016-05-26,0.03580173383627816
2016-05-27,0.09215009796405149
2016-05-28,0.0016769689760740558
2016-05-29,0.032996554342112905
2016-05-30,-0.021200814111261845
2016-05-31,0.027570804212634137
2016-06-01,0.004047141706170043
2016-06-02,0.06464254390057289
2016-06-03,0.006240030849590905
2016-06-04,-0.007943282178131672
2016-06-05,0.022405225544766427
2016-06-06,-0.009016435674171763
2016-06-07,0.005389761186787245
2016-06-08,-0.01241101132504796
2016-06-09,0.009180877245038799
2016-06-10,0.009460557948079096
2016-06-11,0.15204057156563766
2016-06-12,0.024494348602022598
2016-06-13,0.0004209792849159122
2016-06-14,0.004890011027917973
2016-06-15,0.10061657978715743
